direction	Snr	year	age	wid.x	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l	wid.y
U	11	2007	58	0.57	0.36	0.21	0.615045036	0.361549257	1.078317407	0.432774319	0.927509122	65.61
U	11	2008	59	0.45	0.27	0.18	0.579143882	0.346783315	1.004452847	0.419309718	0.818895128	65.61
U	11	2009	60	0.42	0.21	0.21	0.574818865	0.361572242	0.804957333	0.435467845	0.714169885	65.61
U	11	2010	61	0.45	0.25	0.2	0.647982375	0.368969949	1.04145631	0.452623982	0.892180367	65.61
U	11	2011	62	0.62	0.35	0.27	0.651717763	0.354200625	1.048880819	0.449639711	0.913670793	65.61
U	11	2012	63	0.62	0.37	0.25	0.623730722	0.361605177	1.011972858	0.44409884	0.889585908	65.61
U	11	2013	64	0.47	0.28	0.19	0.616991818	0.346836318	1.100689781	0.429454424	0.893362714	65.61
U	11	2014	65	0.62	0.36	0.26	0.643203227	0.361627285	1.09333656	0.427737529	0.941540347	65.61
U	11	2015	66	0.71	0.44	0.27	0.627836852	0.324688809	1.100777269	0.405656309	0.989908848	65.61
U	11	2016	67	0.79	0.47	0.32	0.646942072	0.33948545	1.071264049	0.423151857	0.975633951	65.61
U	11	2017	68	0.57	0.37	0.2	0.623117995	0.346893579	1.093478292	0.441588714	0.958947167	65.61
U	11	2018	69	0.76	0.39	0.37	0.772542216	0.383863961	1.204420337	0.524125291	1.034387082	65.61
U	12	1957	1	3.55	0.52	3.03	0.506936313	0.440743034	0.624607698	0.500426157	0.508053567	78.5
U	12	1958	2	1.61	1.3	0.31	0.408869205	0.308372164	0.617263793	0.374110483	0.554631586	78.5
U	12	1959	3	1.74	1.36	0.38	0.432642837	0.337793533	0.720234228	0.381272244	0.616495487	78.5
U	12	1960	4	0.64	0.37	0.27	0.546943143	0.433405743	0.668754195	0.49065267	0.624081939	78.5
U	12	1961	5	2.11	1.53	0.58	0.422988075	0.323088164	0.60257026	0.379811554	0.536884761	78.5
U	12	1962	6	1.44	1.02	0.42	0.410379897	0.301028454	0.602575411	0.35669393	0.540760103	78.5
U	12	1963	7	2.01	1.43	0.58	0.450141297	0.278966302	0.801163127	0.362904603	0.665224868	78.5
U	12	1964	8	1.76	1.04	0.72	0.449554294	0.330453813	0.639363239	0.376139379	0.555598058	78.5
U	12	1965	9	2.08	1.51	0.57	0.426321201	0.293683894	0.742341063	0.34633704	0.638209065	78.5
U	12	1966	10	1.89	1.42	0.47	0.430009159	0.264266052	0.793834963	0.338853085	0.70541687	78.5
U	12	1967	11	1.51	1.11	0.4	0.404747969	0.278978891	0.70558012	0.335435095	0.597091195	78.5
U	12	1968	12	1.79	1.46	0.33	0.392146184	0.242205771	0.823270657	0.315103403	0.733002126	78.5
U	12	1969	13	1.31	0.97	0.34	0.426708357	0.256918684	0.867409203	0.31507866	0.745181319	78.5
U	12	1970	14	1.91	1.49	0.42	0.399446094	0.271631115	0.771798947	0.316948712	0.692115379	78.5
U	12	1971	15	2.23	1.85	0.38	0.374348003	0.256924361	0.77180918	0.313262984	0.6717356	78.5
U	12	1972	16	1.91	1.56	0.35	0.379006705	0.234860835	0.874795222	0.291724841	0.768034441	78.5
U	12	1973	17	1.84	1.5	0.34	0.393649108	0.256929935	0.838026003	0.314009768	0.74499914	78.5
U	12	1974	18	1.71	1.26	0.45	0.40499344	0.249576668	0.808611924	0.298615057	0.702852913	78.5
U	12	1975	19	1.66	1.11	0.55	0.443754353	0.264290612	0.786552735	0.322142997	0.689188181	78.5
U	12	1976	20	1.46	1.21	0.25	0.425567832	0.279004819	0.889541137	0.350800479	0.78744182	78.5
U	12	1977	21	1.04	0.87	0.17	0.387506706	0.242228112	0.830699463	0.326270953	0.70088968	78.5
U	12	1978	22	1.24	1.03	0.21	0.390712742	0.256941082	0.867485128	0.317788488	0.74838885	78.5
U	12	1979	23	1.59	1.24	0.35	0.403774384	0.249587352	0.779220345	0.322198066	0.692787624	78.5
U	12	1980	24	1.51	1.09	0.42	0.474899707	0.249589268	0.92634904	0.331518466	0.847008166	78.5
U	12	1981	25	0.99	0.73	0.26	0.422943254	0.264303724	0.786588556	0.327082559	0.69209059	78.5
U	12	1982	26	1.14	0.92	0.22	0.428528546	0.279017623	0.941072993	0.336907434	0.81167138	78.5
U	12	1983	27	0.72	0.59	0.13	0.390588342	0.256950617	0.83809044	0.318293923	0.718693786	78.5
U	12	1984	28	0.69	0.52	0.17	0.4160168	0.264307967	0.735106646	0.339992128	0.648562856	78.5
U	12	1985	29	0.47	0.34	0.13	0.456979912	0.301089997	0.764533788	0.373137985	0.676258796	78.5
U	12	1986	30	1.14	0.96	0.18	0.392141839	0.256953621	0.808676498	0.333811639	0.703236239	78.5
U	12	1987	31	0.87	0.65	0.22	0.450418272	0.2716678	0.823393146	0.356774845	0.727092034	78.5
U	12	1988	32	0.67	0.51	0.16	0.410342058	0.271669302	0.698338348	0.352156303	0.595809151	78.5
U	12	1989	33	0.55	0.4	0.15	0.44354207	0.271670076	0.823398989	0.338245429	0.724333112	78.5
U	12	1990	34	0.52	0.35	0.17	0.502831858	0.293740213	0.889609071	0.363100529	0.790514005	78.5
U	12	1991	35	0.82	0.65	0.17	0.447688308	0.271671972	0.896969853	0.354629938	0.803499724	78.5
U	12	1992	36	0.67	0.51	0.16	0.427147258	0.293742468	0.757200405	0.363124124	0.631220998	78.5
U	12	1993	37	1.69	1.18	0.51	0.384199714	0.242248499	0.668929509	0.296674609	0.586708781	78.5
U	12	1994	38	1.84	1.59	0.25	0.383146648	0.256964741	0.904348222	0.320906912	0.778991365	78.5
U	12	1995	39	1.89	1.36	0.53	0.43598037	0.220183603	0.897000948	0.299754995	0.785539822	78.5
U	12	1996	40	1.89	1.46	0.43	0.400758297	0.256969793	0.808730075	0.304133996	0.728831506	78.5
U	12	1997	41	1.02	0.67	0.35	0.516264169	0.352610374	0.816091456	0.40718288	0.725076922	78.5
U	12	1998	42	0.99	0.74	0.25	0.446320252	0.308471806	0.720457023	0.379654333	0.643651374	78.5
U	12	1999	43	1.34	0.93	0.41	0.506342183	0.286402734	0.926455838	0.371047049	0.813231145	78.5
U	12	2000	44	1.14	0.98	0.16	0.390435672	0.271691473	0.852893004	0.332123718	0.747596387	78.5
U	12	2001	45	1.54	1.09	0.45	0.523982157	0.330549616	0.919112879	0.400609637	0.822817817	78.5
U	12	2002	46	1.26	0.91	0.35	0.497079666	0.256981243	1.01476247	0.330552349	0.930050689	78.5
U	12	2003	47	0.94	0.65	0.29	0.511900031	0.264340377	1.0147679	0.339948935	0.89730766	78.5
U	12	2004	48	1.24	0.89	0.35	0.53661697	0.3084846	1.000060865	0.390405694	0.908411358	78.5
U	12	2005	49	1.12	0.71	0.41	0.536167098	0.308486843	0.882351979	0.387032979	0.794423744	78.5
U	12	2006	50	0.82	0.59	0.23	0.50964742	0.301131541	0.955928921	0.385054261	0.82925596	78.5
U	12	2007	51	0.82	0.54	0.28	0.518532435	0.286418479	0.933861424	0.36762117	0.809575587	78.5
U	12	2008	52	0.72	0.54	0.18	0.499986882	0.315848868	0.970652256	0.390784847	0.827592989	78.5
U	12	2009	53	0.89	0.61	0.28	0.529627688	0.301135746	0.970657281	0.387976764	0.838224344	78.5
U	12	2010	54	0.84	0.56	0.28	0.517742991	0.308494524	0.963304676	0.35907685	0.835075273	78.5
U	12	2011	55	0.79	0.51	0.28	0.54374812	0.293781172	0.948594117	0.35494901	0.887632214	78.5
U	12	2012	56	0.79	0.68	0.11	0.38980263	0.264352909	0.830879083	0.335114538	0.727874474	78.5
U	12	2013	57	0.57	0.42	0.15	0.474494556	0.27906906	0.99274671	0.342833957	0.843144234	78.5
U	12	2014	58	0.64	0.46	0.18	0.503244625	0.293784949	0.970677891	0.355204288	0.881569931	78.5
U	12	2015	59	0.82	0.61	0.21	0.487864357	0.271713458	0.948609844	0.366638012	0.839998024	78.5
U	12	2016	60	0.89	0.67	0.22	0.49988313	0.301145013	0.992760224	0.372085553	0.88908484	78.5
U	12	2017	61	0.6	0.45	0.15	0.492690116	0.286431408	0.919187574	0.388947467	0.803918061	78.5
U	12	2018	62	0.62	0.4	0.22	0.636514052	0.337935687	1.095774225	0.438183643	0.997114796	78.5
U	2	1952	1	1.81	1.18	0.63	0.422414202	0.253581402	0.609241382	0.363019155	0.533662069	75.41
U	2	1953	2	1.49	0.39	1.1	0.553497646	0.413243467	0.659981073	0.470191857	0.583033335	75.41
U	2	1954	3	1.31	1.11	0.2	0.528909829	0.442225203	0.826827403	0.491314652	0.73756306	75.41
U	2	1955	4	1.17	0.71	0.46	0.571423872	0.38412089	0.870295937	0.461287515	0.741416943	75.41
U	2	1956	5	1.22	0.98	0.24	0.487149772	0.391325074	0.739603886	0.4480541	0.646790436	75.41
U	2	1957	6	0.77	0.57	0.2	0.547440371	0.36954279	0.891931074	0.476210264	0.750446176	75.41
U	2	1958	7	0.92	0.57	0.35	0.520291947	0.282453719	0.913630506	0.395991342	0.72272436	75.41
U	2	1959	8	0.87	0.63	0.24	0.49914939	0.325963514	0.913574943	0.413018029	0.725244213	75.41
U	2	1960	9	0.64	0.38	0.26	0.594574372	0.333199695	1.051359313	0.430366859	0.834569967	75.41
U	2	1961	10	0.82	0.45	0.37	0.637660372	0.31867443	1.116583127	0.438765194	0.879559914	75.41
U	2	1962	11	0.64	0.48	0.16	0.492732059	0.311398506	0.971450971	0.389221695	0.803263152	75.41
U	2	1963	12	0.87	0.51	0.36	0.657856363	0.340397543	1.116448196	0.433975057	0.975021546	75.41
U	2	1964	13	1.34	0.83	0.51	0.56080105	0.340370638	0.956802311	0.40092314	0.820994512	75.41
U	2	1965	14	1.29	0.89	0.4	0.518244281	0.296821963	0.992949365	0.368931876	0.850464383	75.41
U	2	1966	15	1.24	0.84	0.4	0.57165014	0.289543172	1.130627589	0.379662385	0.974824424	75.41
U	2	1967	16	1.26	0.9	0.36	0.580325406	0.304020544	1.130516783	0.427915856	0.961349281	75.41
U	2	1968	17	1.09	0.78	0.31	0.567563666	0.318493098	1.123175322	0.41942516	0.940299263	75.41
U	2	1969	18	0.96	0.71	0.25	0.519089825	0.282219629	1.1230883	0.361955377	0.965351659	75.41
U	2	1970	19	0.71	0.45	0.26	0.62083904	0.318441569	1.130272056	0.40462046	0.995063504	75.41
U	2	1971	20	0.94	0.77	0.17	0.501317614	0.311173813	1.130193079	0.395985388	0.978410638	75.41
U	2	1972	21	1.53	1.13	0.4	0.53811433	0.289400898	1.137328002	0.371370349	1.009166077	75.41
U	2	1973	22	1.48	1.03	0.45	0.575946388	0.303866553	1.166172202	0.386954795	1.008527144	75.41
U	2	1974	23	1.46	1	0.46	0.590825553	0.325571959	1.129826667	0.390419006	1.02649196	75.41
U	2	1975	24	1.61	1.09	0.52	0.637459377	0.325540072	1.187632015	0.443446309	1.044140615	75.41
U	2	1976	25	1.39	1.07	0.32	0.63194216	0.455892973	1.093332371	0.524744133	0.990385565	75.41
U	2	1977	26	1.01	0.82	0.19	0.527700268	0.303728625	1.136706465	0.425278942	0.969729148	75.41
U	2	1978	27	1.04	0.81	0.23	0.521686234	0.303709722	1.129373915	0.398490449	0.95554965	75.41
U	2	1979	28	1.33	0.97	0.36	0.572181851	0.31816751	1.114789269	0.401265152	1.032707402	75.41
U	2	1980	29	1.26	0.88	0.38	0.596409944	0.318139985	1.179838211	0.414168189	1.018443479	75.41
U	2	1981	30	1.14	0.77	0.37	0.594650768	0.339826216	1.092862838	0.396909753	1.006165853	75.41
U	2	1982	31	0.97	0.58	0.39	0.660050235	0.347041809	1.172411786	0.449406958	0.973314596	75.41
U	2	1983	32	0.74	0.57	0.17	0.5444468	0.339777489	1.136145938	0.417256147	0.970909577	75.41
U	2	1984	33	0.55	0.41	0.14	0.566815909	0.346999948	1.056463749	0.442526162	0.93080731	75.41
U	2	1985	34	0.55	0.32	0.23	0.639711874	0.383183477	1.005753497	0.452860563	0.899678915	75.41
U	2	1986	35	0.77	0.56	0.21	0.593461654	0.332492239	1.135991675	0.440297843	1.001898484	75.41
U	2	1987	36	0.76	0.53	0.23	0.575336507	0.361427036	1.085258019	0.433263581	0.902721945	75.41
U	2	1988	37	0.79	0.6	0.19	0.546380933	0.317978312	1.128614998	0.413516535	0.965952715	75.41
U	2	1989	38	0.71	0.57	0.14	0.523052856	0.325196141	1.135790936	0.41014028	0.982768342	75.41
U	2	1990	39	1.12	0.79	0.33	0.615153315	0.35412389	1.164650223	0.454435238	0.999902651	75.41
U	2	1991	40	0.99	0.82	0.17	0.514825058	0.303440719	1.157320192	0.402187059	1.058137759	75.41
U	2	1992	41	0.77	0.57	0.2	0.59247925	0.33959611	1.063185476	0.465911367	0.953197716	75.41
U	2	1993	42	0.91	0.62	0.29	0.655551511	0.36852092	1.142704383	0.475653458	1.040161141	75.41
U	2	1994	43	0.87	0.64	0.23	0.592194402	0.346788692	1.084740499	0.453393136	0.978424012	75.41
U	2	1995	44	0.57	0.46	0.11	0.528647739	0.310593952	1.128103349	0.413294578	1.011033682	75.41
U	2	1996	45	0.47	0.37	0.1	0.559166916	0.361221815	1.070186156	0.449990801	0.963118544	75.41
U	2	1997	46	0.6	0.33	0.27	0.60897514	0.317801867	0.932692045	0.424344679	0.834634591	75.41
U	2	1998	47	0.69	0.5	0.19	0.504457879	0.317788135	0.874776155	0.395623438	0.790864301	75.41
U	2	1999	48	0.94	0.72	0.22	0.549152876	0.317769347	1.062776112	0.420943966	0.968745674	75.41
U	2	2000	49	1.16	0.92	0.24	0.510340962	0.296043356	1.026520558	0.407445517	0.9047735	75.41
U	2	2001	50	1.09	0.77	0.32	0.551593017	0.303254217	1.062594094	0.389662616	0.941238045	75.41
U	2	2002	51	1.63	1.01	0.62	0.644151246	0.303228479	1.13478057	0.411554581	1.023058718	75.41
U	2	2003	52	1.16	0.77	0.39	0.611232503	0.317651849	1.055153418	0.429587309	0.969865321	75.41
U	2	2004	53	1.24	0.92	0.32	0.581565203	0.324853428	1.11288649	0.431888364	1.011886113	75.41
U	2	2005	54	1.14	0.76	0.38	0.605934441	0.310367362	1.098323665	0.424893709	0.968015905	75.41
U	2	2006	55	1.09	0.79	0.3	0.616522475	0.36094299	1.184971069	0.436978097	1.089322672	75.41
U	2	2007	56	0.91	0.62	0.29	0.608251554	0.339228537	1.090935025	0.440421957	0.967059659	75.41
U	2	2008	57	1.02	0.75	0.27	0.588124018	0.339201046	1.076393246	0.448580882	0.97574384	75.41
U	2	2009	58	1.24	0.91	0.33	0.579923366	0.288585802	1.076291355	0.457268455	0.918153577	75.41
U	2	2010	59	1.34	0.81	0.53	0.597983729	0.310238567	1.076199262	0.39454408	0.908900929	75.41
U	2	2011	60	1.56	0.89	0.67	0.540435178	0.295758001	0.909899273	0.358428202	0.782205638	75.41
U	2	2012	61	1.61	1.17	0.44	0.429964713	0.237919569	0.917002517	0.290772112	0.800090494	75.41
U	2	2013	62	0.87	0.45	0.42	0.643924551	0.288463901	1.075846522	0.373705456	0.93344501	75.41
U	2	2014	63	2.43	1.21	1.22	0.580050722	0.331773215	0.924005252	0.410038061	0.748669836	75.41
U	2	2015	64	2.08	1.39	0.69	0.518768381	0.302824825	0.938286696	0.366884884	0.824736586	75.41
U	2	2016	65	1.84	1.29	0.55	0.46695844	0.281123459	0.909263851	0.349683045	0.74202255	75.41
U	2	2017	66	1.79	1.11	0.68	0.513087732	0.281082622	0.880275049	0.361406242	0.760685459	75.41
U	2	2018	67	1.83	1.04	0.79	0.67722813	0.302705472	1.233848276	0.465190892	0.95636576	75.41
U	3	1938	1	6.18	1.51	4.67	0.517526606	0.280959544	0.621872325	0.485450824	0.527898004	125.64
U	3	1939	2	3.05	2.47	0.58	0.457440472	0.369972376	0.651647836	0.430261293	0.573186286	125.64
U	3	1940	3	2.6	2.28	0.32	0.411398737	0.332988	0.696223239	0.381761217	0.622566068	125.64
U	3	1941	4	2.08	1.74	0.34	0.401695385	0.310808175	0.688908119	0.360485932	0.612590818	125.64
U	3	1942	5	1.56	1.34	0.22	0.413456094	0.296013728	0.852082421	0.362135968	0.726042314	125.64
U	3	1943	6	1.93	1.41	0.52	0.493945828	0.310873367	0.852184175	0.389020465	0.778454983	125.64
U	3	1944	7	2.53	2.13	0.4	0.373598376	0.273844857	0.763327478	0.31896795	0.664505394	125.64
U	3	1945	8	2.28	2.02	0.26	0.408534461	0.296130272	0.837610171	0.365938366	0.739473354	125.64
U	3	1946	9	2.16	1.79	0.37	0.411951414	0.296186239	0.830306447	0.346197886	0.730056321	125.64
U	3	1947	10	1.79	1.45	0.34	0.426278822	0.281378519	0.904581115	0.335204512	0.814683968	125.64
U	3	1948	11	1.59	1.29	0.3	0.434004202	0.311093299	0.882421049	0.358883185	0.757024573	125.64
U	3	1949	12	2.03	1.66	0.37	0.439031425	0.281441855	0.993844282	0.347421559	0.850037849	125.64
U	3	1950	13	2.26	1.72	0.54	0.449126759	0.288900621	0.890082705	0.345768349	0.778342434	125.64
U	3	1951	14	2.01	1.48	0.53	0.455120303	0.266663822	0.882771559	0.349723135	0.749436923	125.64
U	3	1952	15	1.64	1.35	0.29	0.431378578	0.303812816	0.875441414	0.367936207	0.726713751	125.64
U	3	1953	16	1.84	1.4	0.44	0.46589908	0.274149741	0.934931528	0.35062592	0.832677318	125.64
U	3	1954	17	2.26	1.59	0.67	0.47927593	0.289033866	0.912791692	0.347179708	0.792758007	125.64
U	3	1955	18	1.79	1.28	0.51	0.477515473	0.266800666	0.957438595	0.342221671	0.81707639	125.64
U	3	1956	19	1.69	1.35	0.34	0.436774925	0.281677127	0.868430571	0.350562912	0.779087327	125.64
U	3	1957	20	1.46	1.05	0.41	0.469543027	0.296562643	0.890796488	0.354573393	0.763977455	125.64
U	3	1958	21	1.07	0.81	0.26	0.476189823	0.281734891	1.002277684	0.363262873	0.828000704	125.64
U	3	1959	22	1.14	0.89	0.25	0.491455378	0.311466064	1.032067302	0.38993046	0.852884087	125.64
U	3	1960	23	0.82	0.64	0.18	0.419758769	0.274345154	0.935542924	0.339583181	0.704827527	125.64
U	3	1961	24	0.84	0.56	0.28	0.52386798	0.281786258	1.039604575	0.356879697	0.857844546	125.64
U	3	1962	25	0.99	0.68	0.31	0.473184139	0.289235886	0.905932156	0.364079897	0.712509572	125.64
U	3	1963	26	1.12	0.72	0.4	0.52802502	0.311546129	0.928284859	0.359532026	0.831312408	125.64
U	3	1964	27	1.12	0.77	0.35	0.451896398	0.259549833	0.891196977	0.334053576	0.711150606	125.64
U	3	1965	28	0.77	0.57	0.2	0.421226427	0.25213474	0.965553229	0.316542624	0.719575264	125.64
U	3	1966	29	0.79	0.53	0.26	0.503794752	0.23728409	1.03248756	0.325765359	0.866700823	125.64
U	3	1967	30	0.77	0.51	0.26	0.538732002	0.304182996	1.017671181	0.370636482	0.86845783	125.64
U	3	1968	31	1.07	0.73	0.34	0.541976832	0.311629195	1.062339544	0.385755648	0.877392903	125.64
U	3	1969	32	1.14	0.82	0.32	0.495987247	0.28192279	1.047548676	0.367676607	0.82478326	125.64
U	3	1970	33	1.19	0.92	0.27	0.461980435	0.281944041	1.062496338	0.353615962	0.83122234	125.64
U	3	1971	34	1.41	1.1	0.31	0.475736919	0.267098459	1.003115181	0.384425206	0.799746224	125.64
U	3	1972	35	1.53	1.17	0.36	0.438765969	0.244819199	0.988336662	0.31847155	0.829722829	125.64
U	3	1973	36	1.49	1.15	0.34	0.46617069	0.267149567	1.003303318	0.346355739	0.87142714	125.64
U	3	1974	37	1.56	1.1	0.46	0.460669518	0.274609559	0.891859419	0.329370272	0.774645976	125.64
U	3	1975	38	1.86	1.16	0.7	0.558339607	0.289511372	0.981213096	0.384271525	0.846795286	125.64
U	3	1976	39	2.46	1.72	0.74	0.487763943	0.289548804	0.877218219	0.3692528	0.763222276	125.64
U	3	1977	40	1.54	1.22	0.32	0.437124067	0.267274371	0.869871831	0.357825581	0.739449545	125.64
U	3	1978	41	1.44	1.04	0.4	0.473863809	0.274738557	0.922031369	0.353573497	0.78661862	125.64
U	3	1979	42	1.36	0.95	0.41	0.465814786	0.289642426	0.884908533	0.341258912	0.754419858	125.64
U	3	1980	43	0.97	0.71	0.26	0.483444411	0.282228639	0.989137561	0.359257594	0.822569948	125.64
U	3	1981	44	0.84	0.56	0.28	0.517979381	0.304564893	0.959425707	0.363965628	0.826006887	125.64
U	3	1982	45	1.19	0.79	0.4	0.567808711	0.304585945	1.019030961	0.398974529	0.901256221	125.64
U	3	1983	46	0.82	0.58	0.24	0.48921628	0.297162021	0.929772522	0.3601678	0.801083439	125.64
U	3	1984	47	0.69	0.47	0.22	0.486269134	0.297177474	0.892604359	0.362104686	0.751529545	125.64
U	3	1985	48	0.89	0.56	0.33	0.539974459	0.29719161	0.907538711	0.378932991	0.81325695	125.64
U	3	1986	49	1.02	0.72	0.3	0.513587901	0.289766982	0.929928216	0.387876519	0.815295218	125.64
U	3	1987	50	1.04	0.7	0.34	0.535013257	0.304671339	0.944874742	0.386876465	0.840000771	125.64
U	3	1988	51	0.97	0.7	0.27	0.493803145	0.304693759	0.922604586	0.376480024	0.7979742	125.64
U	3	1989	52	1.02	0.68	0.34	0.589668897	0.304709222	1.03433998	0.414633995	0.939738699	125.64
U	3	1990	53	1.24	0.75	0.49	0.615948171	0.356845085	1.004637553	0.450165637	0.869696948	125.64
U	3	1991	54	1.54	0.97	0.57	0.561079685	0.289866814	1.027072819	0.383748791	0.862853311	125.64
U	3	1992	55	1.24	0.79	0.45	0.546634659	0.282444974	0.930347787	0.371713806	0.853717935	125.64
U	3	1993	56	0.97	0.64	0.33	0.517638617	0.282467737	0.960193491	0.375326492	0.793637889	125.64
U	3	1994	57	1.01	0.59	0.42	0.611962749	0.312274714	1.064527403	0.374382507	0.945706421	125.64
U	3	1995	58	0.89	0.69	0.2	0.473817632	0.267605999	0.990104376	0.371774534	0.825866318	125.64
U	3	1996	59	0.89	0.66	0.23	0.497529414	0.304862782	0.952916624	0.38804185	0.811711121	125.64
U	3	1997	60	1.04	0.66	0.38	0.54641106	0.275089955	1.05726739	0.375310146	0.843586331	125.64
U	3	1998	61	0.92	0.68	0.24	0.499648387	0.282555777	0.938135861	0.382137734	0.832595236	125.64
U	3	1999	62	0.99	0.61	0.38	0.577415381	0.282571383	1.005237075	0.376366385	0.900151928	125.64
U	3	2000	63	1.24	0.8	0.44	0.529545636	0.304937103	0.930815603	0.395278615	0.773667492	125.64
U	3	2001	64	1.27	0.93	0.34	0.469152633	0.260257611	0.975600942	0.347590922	0.801659668	125.64
U	3	2002	65	1.17	0.81	0.36	0.487595471	0.260278929	0.953317806	0.338017725	0.824145397	125.64
U	3	2003	66	0.99	0.69	0.3	0.516765447	0.275201229	1.057707831	0.361065983	0.874874215	125.64
U	3	2004	67	1.06	0.82	0.24	0.478347309	0.282674207	1.050327545	0.372288709	0.840714192	125.64
U	3	2005	68	1.24	0.79	0.45	0.540979654	0.275237233	1.020597231	0.349961106	0.876323328	125.64
U	3	2006	69	1.09	0.83	0.26	0.481375085	0.267812175	1.095208694	0.335431713	0.947271232	125.64
U	3	2007	70	1.41	1.07	0.34	0.456891899	0.252919819	0.953667831	0.345648224	0.806982286	125.64
U	3	2008	71	1.91	1.46	0.45	0.385703226	0.230582345	0.782303265	0.297984419	0.670302022	125.64
U	3	2009	72	2.93	2.27	0.66	0.382832696	0.223157274	0.857020865	0.290134465	0.701658428	125.64
U	3	2010	73	3	2.1	0.9	0.373709064	0.238109329	0.648342285	0.280481543	0.591239944	125.64
U	3	2011	74	2.93	2.1	0.83	0.374982709	0.230700176	0.693230351	0.28398062	0.605228958	125.64
U	3	2012	75	2.23	1.72	0.51	0.350282105	0.23074388	0.715702284	0.271036031	0.617543372	125.64
U	3	2013	76	1.29	0.95	0.34	0.46022051	0.253151211	0.969454605	0.306401284	0.890009523	125.64
U	3	2014	77	1.66	1.37	0.29	0.436717711	0.253173585	0.999404902	0.343045726	0.879237087	125.64
U	3	2015	78	2.16	1.6	0.56	0.457852747	0.238275884	0.924913421	0.33188784	0.817752483	125.64
U	3	2016	79	2.38	1.43	0.95	0.463117895	0.245772253	0.790673471	0.313574335	0.688220307	125.64
U	3	2017	80	1.91	1.3	0.61	0.46007366	0.268194601	0.813179605	0.337512933	0.72126865	125.64
U	3	2018	81	1.38	1.09	0.29	0.566870036	0.268230942	1.492653495	0.394535701	1.214609433	125.64
U	4	1945	1	2.65	1.08	1.57	0.494259352	0.347435021	0.739789943	0.438395918	0.532687701	99.06
U	4	1946	2	0.82	0.37	0.45	0.477324622	0.391833703	0.562092593	0.413441432	0.529850801	99.06
U	4	1947	3	1.61	1.02	0.59	0.468533983	0.302992803	0.717526825	0.364970777	0.647575457	99.06
U	4	1948	4	1.86	0.12	1.74	0.657615792	0.480644305	0.761929446	0.525059252	0.666757622	99.06
U	4	1949	5	1.56	1.33	0.23	0.46747452	0.369584244	0.761887984	0.429083129	0.689476917	99.06
U	4	1950	6	1.04	0.71	0.33	0.513486067	0.362174791	0.85809507	0.405857931	0.745049632	99.06
U	4	1951	7	0.97	0.74	0.23	0.484104636	0.339963131	0.850675494	0.400677215	0.752523295	99.06
U	4	1952	8	0.99	0.73	0.26	0.473332618	0.30294751	0.843256931	0.378789096	0.73878174	99.06
U	4	1953	9	1.44	1.09	0.35	0.48504351	0.310341418	0.917245728	0.375460752	0.82631553	99.06
U	4	1954	10	1.59	1.16	0.43	0.483480734	0.29552822	0.917213795	0.366096698	0.800144646	99.06
U	4	1955	11	1.14	0.9	0.24	0.47249305	0.288119788	1.028206416	0.36648799	0.870012025	99.06
U	4	1956	12	1.04	0.81	0.23	0.452352631	0.325116679	0.828364224	0.369613548	0.743738097	99.06
U	4	1957	13	0.99	0.71	0.28	0.513638285	0.339911964	0.917153949	0.390882773	0.824911191	99.06
U	4	1958	14	0.94	0.72	0.22	0.475867648	0.26590017	0.998540794	0.361900843	0.84884992	99.06
U	4	1959	15	0.86	0.68	0.18	0.504769899	0.317697737	1.072524603	0.402148374	0.892451215	99.06
U	4	1960	16	0.57	0.43	0.14	0.475043991	0.295492491	1.005909989	0.35469371	0.844691283	99.06
U	4	1961	17	0.62	0.41	0.21	0.549837158	0.288088858	1.094698337	0.362270201	0.916039311	99.06
U	4	1962	18	0.69	0.53	0.16	0.462574024	0.317684095	0.894882061	0.365854468	0.782957552	99.06
U	4	1963	19	0.67	0.49	0.18	0.487435576	0.317680917	0.954069952	0.363438772	0.824982431	99.06
U	4	1964	20	0.69	0.53	0.16	0.481877306	0.288076729	1.013254015	0.368636427	0.856987715	99.06
U	4	1965	21	0.62	0.5	0.12	0.429978707	0.273272429	1.005840381	0.331878197	0.838730833	99.06
U	4	1966	22	0.71	0.54	0.17	0.503593891	0.273269011	1.087221626	0.361927233	0.953593862	99.06
U	4	1967	23	0.94	0.66	0.28	0.540825568	0.295463544	0.968809391	0.398944196	0.875260232	99.06
U	4	1968	24	0.79	0.63	0.16	0.488307857	0.317656154	1.050184709	0.37778988	0.923472392	99.06
U	4	1969	25	0.89	0.74	0.15	0.459481033	0.273254943	1.064964253	0.355445816	0.972721436	99.06
U	4	1970	26	1.04	0.86	0.18	0.465908383	0.295447719	1.0427441	0.372448351	0.912439647	99.06
U	4	1971	27	1.12	0.97	0.15	0.442161601	0.295439899	0.968730647	0.378658307	0.852816231	99.06
U	4	1972	28	1.09	0.9	0.19	0.408856184	0.251039853	0.97610793	0.319273084	0.833197184	99.06
U	4	1973	29	1.04	0.9	0.14	0.399289587	0.251034883	1.013079175	0.323787152	0.884662383	99.06
U	4	1974	30	1.29	1	0.29	0.464770345	0.265826305	0.961264689	0.354828947	0.843878613	99.06
U	4	1975	31	1.24	0.93	0.31	0.500769326	0.295412132	0.968636979	0.378780634	0.866735404	99.06
