yta	avd	rev	år	mån	dag	nr	t_l	beha	p_kod	hojd	krong	b1	b2	dia	dia6m1	dia6m2	b6m1	b6m2	rc1	rc2
1471	31	3	2009	4	22	3	1	1	1	167	107	18	18	184.932420089069	0	0	0	0	0	0
1471	31	3	2009	4	22	9	1	1	1	148	78	16	19	150.996688705415	0	0	0	0	0	0
1471	31	3	2009	4	22	16	1	1	3	192	99	30	30	266.477015894429	0	0	0	0	0	0
1471	31	3	2009	4	22	17	1	1	1	170	86	22	23	190.976438337299	0	0	0	0	0	0
1471	31	3	2009	4	22	19	1	1	3	162	77	26	30	276.44529296047	0	0	0	0	0	0
1471	31	3	2009	4	22	24	1	1	1	164	90	22	22	178.955301681733	0	0	0	0	0	0
1471	31	3	2009	4	22	30	1	1	1	156	76	18	19	188.997354478839	0	0	0	0	0	0
1471	31	3	2009	4	22	36	1	1	1	177	98	12	16	138.491877018113	0	0	0	0	0	0
1471	31	3	2009	4	22	43	1	1	1	166	69	27	27	221.855809029198	0	0	0	0	0	0
1471	31	3	2009	4	22	49	1	1	1	138	65	19	22	156.996815254323	0	0	0	0	0	0
1471	31	3	2009	4	22	55	1	1	1	154	87	14	15	140.456398928636	0	0	0	0	0	0
1471	31	3	2009	4	22	61	1	1	1	175	73	19	18	172	0	0	0	0	0	0
1471	31	3	2009	4	22	68	1	1	1	184	99	20	17	214.452792007938	0	0	0	0	0	0
1471	31	3	2009	4	22	74	1	1	1	173	96	28	25	206.484866273536	0	0	0	0	0	0
1471	31	3	2009	4	22	76	1	1	3	185	99	28	30	255.487768787471	0	0	0	0	0	0
1471	31	3	2009	4	22	81	1	1	1	160	69	10	14	158.987420886056	0	0	0	0	0	0
1471	31	3	2009	4	22	82	1	1	3	191	76	22	20	236	0	0	0	0	0	0
1471	31	3	2009	4	22	84	1	1	3	207	93	23	27	256.495613997589	0	0	0	0	0	0
1471	31	3	2009	4	22	87	1	1	1	190	77	22	25	218.979451090736	0	0	0	0	0	0
1471	31	4	2010	4	27	1	1	1	1	161	93	22	19	155	0	0	0	0	0	0
1471	31	4	2010	4	27	3	1	1	1	173	109	18	16	185.418445684349	0	0	0	0	0	0
1471	31	4	2010	4	27	9	1	1	1	151	78	17	13	153	0	0	0	0	0	0
1471	31	4	2010	4	27	17	1	1	1	170	86	24	23	192.976682529263	0	0	0	0	0	0
1471	31	4	2010	4	27	19	1	1	3	163	82	32	33	277.935244256643	0	0	0	0	0	0
1471	31	4	2010	4	27	22	1	1	1	175	91	17	19	197.936858619106	0	0	0	0	0	0
1471	31	4	2010	4	27	24	1	1	1	168	95	21	19	179.930542154466	0	0	0	0	0	0
1471	31	4	2010	4	27	36	1	1	1	177	98	12	17	141.492049246592	0	0	0	0	0	0
1471	31	4	2010	4	27	43	1	1	3	166	83	33	32	222.856456042898	0	0	0	0	0	0
1471	31	4	2010	4	27	44	1	1	1	151	104	16	14	124.995999935998	0	0	0	0	0	0
1471	31	4	2010	4	27	49	1	1	1	141	65	23	23	157.499206347207	0	0	0	0	0	0
1471	31	4	2010	4	27	55	1	1	1	155	87	16	13	142.968528005292	0	0	0	0	0	0
1471	31	4	2010	4	27	61	1	1	1	181	78	19	21	173.997126413053	0	0	0	0	0	0
1471	31	4	2010	4	27	67	1	1	1	125	72	9	10	116.490342947388	0	0	0	0	0	0
1471	31	4	2010	4	27	68	1	1	1	186	99	20	16	216.453228204155	0	0	0	0	0	0
1471	31	4	2010	4	27	74	1	1	1	173	96	28	31	206.978259727924	0	0	0	0	0	0
1471	31	4	2010	4	27	81	1	1	1	160	69	14	15	159.971872527642	0	0	0	0	0	0
1471	31	4	2010	4	27	82	1	1	3	193	85	26	30	237.991596490296	0	0	0	0	0	0
1471	31	4	2010	4	27	84	1	1	3	207	93	33	30	259.47639584363	0	0	0	0	0	0
1471	31	4	2010	4	27	87	1	1	3	190	79	30	29	221.485891198514	0	0	0	0	0	0
1471	31	5	2011	5	5	1	1	1	1	162	99	14	16	158.499211354505	0	0	0	0	0	0
1471	31	5	2011	5	5	3	1	1	1	173	109	16	18	187.933498876597	0	0	0	0	0	0
1471	31	5	2011	5	5	9	1	1	1	152	78	17	15	156.492811336496	0	0	0	0	0	0
1471	31	5	2011	5	5	17	1	1	1	171	91	23	24	193.976802736822	0	0	0	0	0	0
1471	31	5	2011	5	5	19	1	1	3	163	82	30	33	280.39971469315	0	0	0	0	0	0
1471	31	5	2011	5	5	22	1	1	1	176	96	21	22	201.938109330557	0	0	0	0	0	0
1471	31	5	2011	5	5	24	1	1	1	169	95	20	24	181.931305717295	0	0	0	0	0	0
1471	31	5	2011	5	5	36	1	1	1	177	107	15	19	143.996527735915	0	0	0	0	0	0
1471	31	5	2011	5	5	41	1	1	1	163	91	11	10	139.499103939774	0	0	0	0	0	0
1471	31	5	2011	5	5	44	1	1	1	152	106	17	19	125.996031683542	0	0	0	0	0	0
1471	31	5	2011	5	5	49	1	1	1	143	65	22	20	161.493033905491	0	0	0	0	0	0
1471	31	5	2011	5	5	55	1	1	1	157	87	15	15	145.969174828112	0	0	0	0	0	0
1471	31	5	2011	5	5	59	1	1	3	183	101	24	32	224.991110935521	0	0	0	0	0	0
1471	31	5	2011	5	5	61	1	1	1	182	78	22	18	177	0	0	0	0	0	0
1471	31	5	2011	5	5	68	1	1	1	188	99	18	17	219.472093898063	0	0	0	0	0	0
1471	31	5	2011	5	5	74	1	1	1	175	101	27	34	208.990430402925	0	0	0	0	0	0
1471	31	5	2011	5	5	81	1	1	1	162	69	16	16	162.972390299707	0	0	0	0	0	0
1471	31	5	2011	5	5	82	1	1	3	196	85	24	25	241.997933875478	0	0	0	0	0	0
1471	31	5	2011	5	5	84	1	1	3	210	93	34	33	265.495762678051	0	0	0	0	0	0
1471	31	5	2011	5	5	87	1	1	3	192	79	26	28	223.472593397938	0	0	0	0	0	0
1471	31	6	2012	5	8	1	1	1	1	163	99	14	18	159.499216299015	0	0	0	0	0	0
1471	31	6	2012	5	8	3	1	1	1	173	109	14	16	190.958110589731	0	0	0	0	0	0
1471	31	6	2012	5	8	9	1	1	1	152	78	12	18	158	0	0	0	0	0	0
1471	31	6	2012	5	8	17	1	1	1	171	91	22	28	195.484014691739	0	0	0	0	0	0
1471	31	6	2012	5	8	19	1	1	3	163	82	32	30	282.400424928859	0	0	0	0	0	0
1471	31	6	2012	5	8	22	1	1	1	176	96	22	20	204.426025740364	0	0	0	0	0	0
1471	31	6	2012	5	8	24	1	1	1	170	95	22	18	185.445409757157	0	0	0	0	0	0
1471	31	6	2012	5	8	36	1	1	1	177	107	12	14	145	0	0	0	0	0	0
1471	31	6	2012	5	8	41	1	1	1	163	91	10	12	140.499110317468	0	0	0	0	0	0
1471	31	6	2012	5	8	43	1	1	1	165	69	34	30	226.340451532641	0	0	0	0	0	0
1471	31	6	2012	5	8	44	1	1	1	152	106	16	18	126.9960629311	0	0	0	0	0	0
1471	31	6	2012	5	8	51	1	1	3	174	77	26	32	225.964598997277	0	0	0	0	0	0
1471	31	6	2012	5	8	55	1	1	1	157	87	14	22	147.458468729334	0	0	0	0	0	0
1471	31	6	2012	5	8	59	1	1	3	184	101	32	24	226.486202670273	0	0	0	0	0	0
1471	31	6	2012	5	8	61	1	1	1	183	80	18	22	177.997190989072	0	0	0	0	0	0
1471	31	6	2012	5	8	68	1	1	1	188	99	18	20	220.454076850486	0	0	0	0	0	0
1471	31	6	2012	5	8	74	1	1	1	175	101	30	36	211.978772522156	0	0	0	0	0	0
1471	31	6	2012	5	8	81	1	1	1	162	69	24	20	164.481001942474	0	0	0	0	0	0
1471	31	6	2012	5	8	82	1	1	3	196	85	30	36	243.991803141007	0	0	0	0	0	0
1471	31	6	2012	5	8	84	1	1	3	210	93	28	28	267.477101823689	0	0	0	0	0	0
1471	31	7	2013	5	20	1	1	1	1	167	106	14	17	160.499221181911	0	0	0	0	0	0
1471	31	7	2013	5	20	3	1	1	1	177	111	16	15	191.447120636483	0	0	0	0	0	0
1471	31	7	2013	5	20	9	1	1	1	158	86	15	16	159.499216299015	0	0	0	0	0	0
1471	31	7	2013	5	20	17	1	1	1	177	91	22	22	195.484014691739	0	0	0	0	0	0
1471	31	7	2013	5	20	19	1	1	3	165	82	34	30	283.425475213503	0	0	0	0	0	0
1471	31	7	2013	5	20	22	1	1	1	178	96	16	18	204.939015319192	0	0	0	0	0	0
1471	31	7	2013	5	20	24	1	1	1	177	101	20	21	185.445409757157	0	0	0	0	0	0
1471	31	7	2013	5	20	36	1	1	1	182	111	14	14	145.996575302299	0	0	0	0	0	0
1471	31	7	2013	5	20	41	1	1	1	169	91	9	10	140.499110317468	0	0	0	0	0	0
1471	31	7	2013	5	20	43	1	1	1	173	90	23	29	226.821515734288	0	0	0	0	0	0
1471	31	7	2013	5	20	44	1	1	1	156	106	14	10	126.9960629311	0	0	0	0	0	0
1471	31	7	2013	5	20	55	1	1	1	160	93	10	11	147.458468729334	0	0	0	0	0	0
1471	31	7	2013	5	20	59	1	1	3	190	103	26	22	227.991227901426	0	0	0	0	0	0
1471	31	7	2013	5	20	61	1	1	1	191	80	22	16	180	0	0	0	0	0	0
1471	31	7	2013	5	20	68	1	1	1	192	103	16	19	221.472345903501	0	0	0	0	0	0
1471	31	7	2013	5	20	74	1	1	1	177	105	27	28	211.978772522156	0	0	0	0	0	0
1471	31	7	2013	5	20	81	1	1	1	169	74	11	13	164.481001942474	0	0	0	0	0	0
1471	31	7	2013	5	20	82	1	1	3	199	85	31	26	245.991869784349	0	0	0	0	0	0
1471	31	7	2013	5	20	84	1	1	3	213	98	30	27	267.477101823689	0	0	0	0	0	0
1471	31	7	2013	5	20	87	1	1	3	194	92	20	23	225.991150269209	0	0	0	0	0	0
1471	31	8	2014	6	3	1	1	1	1	172	110	20	18	160.996894379985	0	0	0	0	0	0
1471	31	8	2014	6	3	3	1	1	1	182	111	18	20	191.934884791692	0	0	0	0	0	0
1471	31	8	2014	6	3	9	1	1	1	161	86	18	18	161.493033905491	0	0	0	0	0	0
1471	31	8	2014	6	3	17	1	1	1	178	94	24	22	196.468827043885	0	0	0	0	0	0
1471	31	8	2014	6	3	19	1	1	3	166	82	36	32	284.401125173583	0	0	0	0	0	0
1471	31	8	2014	6	3	22	1	1	1	179	99	30	26	208.913857845764	0	0	0	0	0	0
1471	31	8	2014	6	3	24	1	1	1	180	101	26	22	185.932783553627	0	0	0	0	0	0
1471	31	8	2014	6	3	36	1	1	1	183	111	26	26	148.996644257513	0	0	0	0	0	0
1471	31	8	2014	6	3	41	1	1	1	171	94	12	10	140.996453856117	0	0	0	0	0	0
1471	31	8	2014	6	3	43	1	1	1	175	90	26	28	226.821515734288	0	0	0	0	0	0
1471	31	8	2014	6	3	44	1	1	1	157	106	16	18	126.9960629311	0	0	0	0	0	0
1471	31	8	2014	6	3	55	1	1	1	164	93	18	16	149.432258900145	0	0	0	0	0	0
1471	31	8	2014	6	3	59	1	1	3	192	103	28	32	229.997826076683	0	0	0	0	0	0
1471	31	8	2014	6	3	61	1	1	1	191	80	26	28	182	0	0	0	0	0	0
1471	31	8	2014	6	3	68	1	1	1	193	103	22	20	222.454489727674	0	0	0	0	0	0
